subject,qPCR.Trial,cycle,log10.fluor,fluor,treatment,gene
9,3,25,0.986950321,9.703989573,treat1,reference
9,3,26,1.195878908,15.69925011,treat1,reference
9,3,27,1.387896327,24.42847335,treat1,reference
9,3,28,1.508252514,32.22942176,treat1,reference
9,3,29,1.708026543,51.05362021,treat1,reference
9,3,30,1.798397166,62.86329862,treat1,reference
9,3,31,1.841296434,69.38992752,treat1,reference
9,3,32,1.912549951,81.76170721,treat1,reference
9,3,33,1.907153921,80.75211789,treat1,reference
9,3,34,1.994501364,98.7418737,treat1,reference
9,3,35,1.982399197,96.0282903,treat1,reference
9,3,36,1.99219774,98.21950467,treat1,reference
9,3,37,1.981290484,95.78345175,treat1,reference
9,3,38,2.015104088,103.539029,treat1,reference
9,3,39,2.00336507,100.7778456,treat1,reference
9,3,40,2.018731565,104.4074684,treat1,reference
10,1,1,0.095738396,1.246632359,treat1,reference
10,1,2,-0.135428775,0.732101379,treat1,reference
10,1,3,-0.002877473,0.993396274,treat1,reference
10,1,4,0.06024212,1.148793898,treat1,reference
10,1,5,0.242050447,1.746024955,treat1,reference
10,1,6,-0.380309906,0.416572018,treat1,reference
10,1,7,0.22144237,1.665107856,treat1,reference
10,1,8,0.423439699,2.651182953,treat1,reference
10,1,9,0.264231421,1.837517236,treat1,reference
10,1,10,0.276336976,1.889456842,treat1,reference
10,1,11,-0.140909869,0.722919818,treat1,reference
10,1,12,0.149196651,1.409927076,treat1,reference
10,1,13,-0.142263837,0.720669534,treat1,reference
10,1,14,0.167403061,1.470290195,treat1,reference
10,1,15,0.222411992,1.668829593,treat1,reference
10,1,16,-0.029916465,0.933433826,treat1,reference
10,1,17,0.163737023,1.457931175,treat1,reference
10,1,18,0.049367356,1.120385181,treat1,reference
10,1,19,0.216575148,1.646550852,treat1,reference
10,1,20,0.187216641,1.538922116,treat1,reference
10,1,21,0.189012652,1.545299458,treat1,reference
10,1,22,0.338896846,2.18221153,treat1,reference
10,1,23,0.614684135,4.117979069,treat1,reference
10,1,24,0.791062697,6.18105626,treat1,reference
10,1,25,1.050857241,11.24235362,treat1,reference
10,1,26,1.250807528,17.81589022,treat1,reference
10,1,27,1.443408674,27.75931047,treat1,reference
10,1,28,1.626170571,42.28346521,treat1,reference
10,1,29,1.74832426,56.01756927,treat1,reference
10,1,30,1.833939893,68.22442634,treat1,reference
10,1,31,1.890071374,77.63746995,treat1,reference
10,1,32,1.925440152,84.22483176,treat1,reference
10,1,33,1.962658197,91.76101243,treat1,reference
10,1,34,1.972251512,93.81051321,treat1,reference
10,1,35,1.992499227,98.28771247,treat1,reference
10,1,36,1.969369759,93.19009588,treat1,reference
10,1,37,1.997339695,99.38931442,treat1,reference
10,1,38,1.984378823,96.46701116,treat1,reference
10,1,39,1.98679278,97.0047006,treat1,reference
10,1,40,1.990123575,97.75153254,treat1,reference
10,2,1,0.43405014,2.716752904,treat1,reference
10,2,2,0.253287766,1.791792714,treat1,reference
10,2,3,-0.100581254,0.793265828,treat1,reference
10,2,4,-0.496565439,0.318738527,treat1,reference
10,2,5,-0.048001728,0.895361203,treat1,reference
10,2,6,-0.074654242,0.842065275,treat1,reference
10,2,7,0.02802727,1.066663095,treat1,reference
10,2,8,-0.004305035,0.99013626,treat1,reference
10,2,9,0.116193932,1.306754281,treat1,reference
10,2,10,0.242897911,1.749435403,treat1,reference
10,2,11,0.069010035,1.172222452,treat1,reference
10,2,12,-0.010535411,0.976033197,treat1,reference
10,2,13,-0.456792876,0.349306867,treat1,reference
10,2,14,-0.08730841,0.81788377,treat1,reference
10,2,15,-0.073856613,0.843613239,treat1,reference
10,2,16,-0.030459287,0.932267863,treat1,reference
10,2,17,0.21834085,1.653258827,treat1,reference
10,2,18,-0.044346459,0.902928873,treat1,reference
10,2,19,0.050700822,1.123830521,treat1,reference
10,2,20,0.332401491,2.149816991,treat1,reference
10,2,21,0.33803377,2.177879112,treat1,reference
10,2,22,0.373998774,2.36591302,treat1,reference
10,2,23,0.617700798,4.146682635,treat1,reference
10,2,24,0.825460501,6.690529663,treat1,reference
10,2,25,1.015466513,10.362547,treat1,reference
10,2,26,1.262630288,18.30755247,treat1,reference
10,2,27,1.47426764,29.80352546,treat1,reference
10,2,28,1.594434972,39.30383903,treat1,reference
10,2,29,1.697818934,49.86765355,treat1,reference
10,2,30,1.840510895,69.26453048,treat1,reference
10,2,31,1.895932175,78.69228844,treat1,reference
10,2,32,1.915068434,82.23722255,treat1,reference
10,2,33,1.948824108,88.88410584,treat1,reference
10,2,34,1.954815864,90.1188963,treat1,reference
10,2,35,1.97707419,94.8580494,treat1,reference
10,2,36,2.009160917,102.1317838,treat1,reference
10,2,37,1.989302134,97.56681629,treat1,reference
10,2,38,1.985272253,96.66566731,treat1,reference
10,2,39,2.010452425,102.435956,treat1,reference
10,2,40,1.990845487,97.91415646,treat1,reference
10,3,1,-0.293350441,0.508920048,treat1,reference
10,3,2,-0.185693675,0.652088175,treat1,reference
10,3,3,0.026706991,1.063425306,treat1,reference
10,3,4,0.063103217,1.156387043,treat1,reference
10,3,5,-0.094172524,0.805058567,treat1,reference
10,3,6,-0.065924162,0.859163539,treat1,reference
10,3,7,0.469468395,2.947598965,treat1,reference
10,3,8,-0.224778947,0.595965408,treat1,reference
10,3,9,0.033596642,1.080430017,treat1,reference
10,3,10,0.212409296,1.630832269,treat1,reference
10,3,11,-0.099546446,0.795158223,treat1,reference
10,3,12,-0.123714459,0.752117236,treat1,reference
10,3,13,0.006598776,1.015310262,treat1,reference
10,3,14,-0.213121719,0.612178793,treat1,reference
10,3,15,-0.11912215,0.760112458,treat1,reference
10,3,16,-0.167230293,0.680408463,treat1,reference
10,3,17,0.583807798,3.835374692,treat1,reference
10,3,18,0.209533558,1.620069173,treat1,reference
10,3,19,0.25194758,1.786271957,treat1,reference
10,3,20,0.192930673,1.559303571,treat1,reference
10,3,21,0.326061956,2.118663359,treat1,reference
10,3,22,0.401458691,2.520337439,treat1,reference
10,3,23,0.608099481,4.056014329,treat1,reference
10,3,24,0.886639301,7.702634681,treat1,reference
10,3,25,1.050506019,11.23326539,treat1,reference
10,3,26,1.21713095,16.48659425,treat1,reference
10,3,27,1.464763916,29.15841525,treat1,reference
10,3,28,1.614155689,41.12971398,treat1,reference
10,3,29,1.755003364,56.88573378,treat1,reference
10,3,30,1.812439307,64.92908864,treat1,reference
10,3,31,1.882756682,76.34079573,treat1,reference
10,3,32,1.915239686,82.26965682,treat1,reference
10,3,33,1.920969115,83.36218996,treat1,reference
10,3,34,1.954472259,90.04762426,treat1,reference
10,3,35,1.975580442,94.5323473,treat1,reference
10,3,36,1.98483525,96.56844754,treat1,reference
10,3,37,2.000237611,100.0547269,treat1,reference
10,3,38,1.96404758,92.05504181,treat1,reference
10,3,39,2.003432137,100.7934097,treat1,reference
10,3,40,2.018777087,104.4184127,treat1,reference
1,1,1,-0.162326316,0.688135058,treat2,GOI
1,1,2,0.191762198,1.555113882,treat2,GOI
1,1,3,0.076753371,1.19331025,treat2,GOI
1,1,4,0.57553879,3.763039609,treat2,GOI
1,1,5,0.157292744,1.436457377,treat2,GOI
1,1,6,-0.301408187,0.499564781,treat2,GOI
1,1,7,-0.068283842,0.854508048,treat2,GOI
1,1,8,-0.02482136,0.94444928,treat2,GOI
1,1,9,-0.132342578,0.73732239,treat2,GOI
1,1,10,0.142015933,1.386806707,treat2,GOI
1,1,11,-0.087511293,0.81750178,treat2,GOI
1,1,12,0.030369832,1.072432168,treat2,GOI
1,1,13,0.208495204,1.616200379,treat2,GOI
1,1,14,-0.08680053,0.818840793,treat2,GOI
1,1,15,-0.097688037,0.798568109,treat2,GOI
1,1,16,-0.040485772,0.910991297,treat2,GOI
1,1,17,0.197085538,1.574292903,treat2,GOI
1,1,18,0.239989402,1.737758423,treat2,GOI
1,1,19,0.128596006,1.344608977,treat2,GOI
1,1,20,0.242528498,1.747947956,treat2,GOI
1,1,21,0.338856324,2.182007926,treat2,GOI
1,1,22,0.598512263,3.967457312,treat2,GOI
1,1,23,0.822971838,6.652300173,treat2,GOI
1,1,24,0.950818683,8.929326081,treat2,GOI
1,1,25,1.229025158,16.94435953,treat2,GOI
1,1,26,1.421991959,26.42359833,treat2,GOI
1,1,27,1.544666956,35.0482999,treat2,GOI
1,1,28,1.700156375,50.13677274,treat2,GOI
1,1,29,1.813619942,65.10583931,treat2,GOI
1,1,30,1.881403803,76.10335507,treat2,GOI
1,1,31,1.922935043,83.7404023,treat2,GOI
1,1,32,1.951075231,89.34602412,treat2,GOI
1,1,33,1.962473881,91.72207715,treat2,GOI
1,1,34,1.980008513,95.50113057,treat2,GOI
1,1,35,2.010529157,102.4540561,treat2,GOI
1,1,36,1.983183678,96.20190635,treat2,GOI
1,1,37,2.012564899,102.9354339,treat2,GOI
1,1,38,1.98688317,97.02489235,treat2,GOI
1,1,39,2.013188761,103.0834063,treat2,GOI
1,1,40,2.004423597,101.0237759,treat2,GOI
1,2,1,0.410279415,2.572050051,treat2,GOI
1,2,2,0.163637405,1.457596796,treat2,GOI
1,2,3,0.138607465,1.375965248,treat2,GOI
1,2,4,0.081350667,1.206009328,treat2,GOI
1,2,5,-0.238572617,0.57733433,treat2,GOI
1,2,6,-0.090615282,0.811679762,treat2,GOI
1,2,7,0.279399713,1.902828787,treat2,GOI
1,2,8,-0.216146519,0.607929868,treat2,GOI
1,2,9,-0.325730314,0.472356272,treat2,GOI
1,2,10,-0.181425031,0.658529097,treat2,GOI
1,2,11,-0.124758777,0.750310843,treat2,GOI
1,2,12,0.035935385,1.086263996,treat2,GOI
1,2,13,0.308722462,2.035740711,treat2,GOI
1,2,14,-0.126889961,0.746637912,treat2,GOI
1,2,15,-0.024705804,0.944700611,treat2,GOI
1,2,16,-0.095716554,0.802201456,treat2,GOI
1,2,17,0.277559632,1.894783663,treat2,GOI
1,2,18,0.281706911,1.912964502,treat2,GOI
1,2,19,0.102135545,1.265131138,treat2,GOI
1,2,20,0.30500015,2.018367061,treat2,GOI
1,2,21,0.427094219,2.673586373,treat2,GOI
1,2,22,0.548035241,3.532118303,treat2,GOI
1,2,23,0.791051555,6.180897689,treat2,GOI
1,2,24,1.006750029,10.1566393,treat2,GOI
1,2,25,1.223770736,16.74058909,treat2,GOI
1,2,26,1.383947638,24.20737168,treat2,GOI
1,2,27,1.586134416,38.55976832,treat2,GOI
1,2,28,1.707440322,50.98475322,treat2,GOI
1,2,29,1.812580797,64.95024548,treat2,GOI
1,2,30,1.875596797,75.09254045,treat2,GOI
1,2,31,1.945374999,88.18099577,treat2,GOI
1,2,32,1.92562545,84.26077514,treat2,GOI
1,2,33,1.941229297,87.34323976,treat2,GOI
1,2,34,1.977424832,94.93466719,treat2,GOI
1,2,35,1.998751625,99.71296387,treat2,GOI
1,2,36,2.023115227,105.4666684,treat2,GOI
1,2,37,2.010455519,102.4366857,treat2,GOI
1,2,38,1.972634946,93.89337412,treat2,GOI
1,2,39,2.014167231,103.3159161,treat2,GOI
1,2,40,1.997131066,99.34158064,treat2,GOI
1,3,1,0.188326121,1.542858585,treat2,GOI
1,3,2,0.126426967,1.337910208,treat2,GOI
1,3,3,0.283103751,1.919127159,treat2,GOI
1,3,4,-0.08700115,0.81846262,treat2,GOI
1,3,5,-0.153747663,0.701862982,treat2,GOI
1,3,6,-0.324322511,0.473889939,treat2,GOI
1,3,7,0.302262525,2.005684069,treat2,GOI
1,3,8,0.095337852,1.245483138,treat2,GOI
1,3,9,0.277066142,1.892631841,treat2,GOI
1,3,10,0.116045989,1.306309209,treat2,GOI
1,3,11,-0.109409084,0.777304024,treat2,GOI
1,3,12,-0.182709345,0.656584543,treat2,GOI
1,3,13,0.089319602,1.22834285,treat2,GOI
1,3,14,-0.017212421,0.961142052,treat2,GOI
1,3,15,-0.156661841,0.697169146,treat2,GOI
1,3,16,0.021557405,1.050890353,treat2,GOI
1,3,17,0.055695016,1.136828667,treat2,GOI
1,3,18,0.137301771,1.37183466,treat2,GOI
1,3,19,0.217679724,1.650743986,treat2,GOI
1,3,20,0.252509547,1.788584848,treat2,GOI
1,3,21,0.463143915,2.904985142,treat2,GOI
1,3,22,0.521688603,3.324211155,treat2,GOI
1,3,23,0.773725316,5.939163972,treat2,GOI
1,3,24,0.996101582,9.910637284,treat2,GOI
1,3,25,1.199240065,15.82122346,treat2,GOI
1,3,26,1.398232575,25.01684715,treat2,GOI
1,3,27,1.596680585,39.50759431,treat2,GOI
1,3,28,1.728402254,53.50597147,treat2,GOI
1,3,29,1.828500065,67.37519959,treat2,GOI
1,3,30,1.856253573,71.82135142,treat2,GOI
1,3,31,1.933206445,85.74453405,treat2,GOI
1,3,32,1.918557724,82.9006096,treat2,GOI
1,3,33,1.967319556,92.75120412,treat2,GOI
1,3,34,1.938327359,86.76156135,treat2,GOI
1,3,35,1.997560799,99.43992749,treat2,GOI
1,3,36,2.010485867,102.4438442,treat2,GOI
1,3,37,2.015026856,103.520618,treat2,GOI
1,3,38,2.005560399,101.2885604,treat2,GOI
1,3,39,2.033752849,108.0818698,treat2,GOI
1,3,40,1.988977061,97.4938141,treat2,GOI
2,1,1,-0.108996299,0.778043182,treat2,GOI
2,1,2,-0.207415079,0.62027592,treat2,GOI
2,1,3,-0.130847037,0.739865817,treat2,GOI
2,1,4,0.564985357,3.67269917,treat2,GOI
2,1,5,-0.051162347,0.888868781,treat2,GOI
2,1,6,0.094929858,1.244313629,treat2,GOI
2,1,7,-0.05636061,0.878292936,treat2,GOI
2,1,8,-0.001536003,0.99646947,treat2,GOI
2,1,9,0.113617715,1.299025616,treat2,GOI
2,1,10,0.185352768,1.532331636,treat2,GOI
2,1,11,0.234508045,1.715963499,treat2,GOI
2,1,12,0.180527845,1.515401961,treat2,GOI
2,1,13,0.247448062,1.767860782,treat2,GOI
2,1,14,-0.096613446,0.800546483,treat2,GOI
2,1,15,-0.069757369,0.851613684,treat2,GOI
2,1,16,0.118294711,1.313090656,treat2,GOI
2,1,17,-0.029210594,0.934952196,treat2,GOI
2,1,18,0.104322917,1.271519185,treat2,GOI
2,1,19,0.102424374,1.265972798,treat2,GOI
2,1,20,0.265951094,1.844807661,treat2,GOI
2,1,21,0.317265495,2.076182351,treat2,GOI
2,1,22,0.552817516,3.571227491,treat2,GOI
2,1,23,0.73337697,5.412239039,treat2,GOI
2,1,24,0.964652932,9.218344451,treat2,GOI
2,1,25,1.197089628,15.74307729,treat2,GOI
2,1,26,1.364568754,23.15094661,treat2,GOI
2,1,27,1.584208396,38.3891411,treat2,GOI
2,1,28,1.69210048,49.21533887,treat2,GOI
2,1,29,1.787713348,61.33570305,treat2,GOI
2,1,30,1.862811229,72.91405119,treat2,GOI
2,1,31,1.938092201,86.71459523,treat2,GOI
2,1,32,1.945392198,88.18448811,treat2,GOI
2,1,33,1.979870239,95.47072909,treat2,GOI
2,1,34,1.979361165,95.35888511,treat2,GOI
2,1,35,1.939045763,86.90519997,treat2,GOI
2,1,36,1.964875674,92.23073586,treat2,GOI
2,1,37,1.949886126,89.10172791,treat2,GOI
2,1,38,1.983332194,96.23481016,treat2,GOI
2,1,39,1.998020497,99.54523969,treat2,GOI
2,1,40,2.006419217,101.4890568,treat2,GOI
2,2,1,0.654481354,4.513166477,treat2,GOI
2,2,2,0.421897058,2.641782493,treat2,GOI
2,2,3,-0.224291974,0.596634037,treat2,GOI
2,2,4,0.021488686,1.050724082,treat2,GOI
2,2,5,0.189448996,1.546852829,treat2,GOI
2,2,6,0.071833193,1.179867376,treat2,GOI
2,2,7,0.31031875,2.043237027,treat2,GOI
2,2,8,-0.029794084,0.933696897,treat2,GOI
2,2,9,0.05079175,1.12406584,treat2,GOI
2,2,10,0.52829814,3.375189336,treat2,GOI
2,2,11,0.052986786,1.129761539,treat2,GOI
2,2,12,-0.029349521,0.934653161,treat2,GOI
2,2,13,0.20071459,1.587503129,treat2,GOI
2,2,14,-0.166548659,0.681477217,treat2,GOI
2,2,15,0.281940394,1.913993217,treat2,GOI
2,2,16,0.042629728,1.103137702,treat2,GOI
2,2,17,0.277361605,1.89391989,treat2,GOI
2,2,18,0.103821347,1.270051544,treat2,GOI
2,2,19,0.221912966,1.666913125,treat2,GOI
2,2,20,0.345641873,2.216368009,treat2,GOI
2,2,21,0.383445269,2.417938606,treat2,GOI
2,2,22,0.535435546,3.431117144,treat2,GOI
2,2,23,0.736794564,5.4549976,treat2,GOI
2,2,24,0.957736426,9.0726974,treat2,GOI
2,2,25,1.18942729,15.4677552,treat2,GOI
2,2,26,1.413119065,25.8892259,treat2,GOI
2,2,27,1.58048071,38.06104515,treat2,GOI
2,2,28,1.698490958,49.94487812,treat2,GOI
2,2,29,1.800342107,63.14545648,treat2,GOI
2,2,30,1.899954832,79.42456266,treat2,GOI
2,2,31,1.884045265,76.56764066,treat2,GOI
2,2,32,1.944493983,88.00229197,treat2,GOI
2,2,33,1.964771691,92.2086558,treat2,GOI
2,2,34,1.956360479,90.4399845,treat2,GOI
2,2,35,2.005591822,101.2958894,treat2,GOI
2,2,36,2.01435497,103.3605878,treat2,GOI
2,2,37,1.978644122,95.20157241,treat2,GOI
2,2,38,2.0097401,102.2680794,treat2,GOI
2,2,39,1.971098229,93.56172681,treat2,GOI
2,2,40,1.984744581,96.54828876,treat2,GOI
2,3,1,0.45647619,2.860725518,treat2,GOI
2,3,2,0.133540926,1.360006317,treat2,GOI
2,3,3,-0.348534776,0.44819316,treat2,GOI
2,3,4,0.229181077,1.695044396,treat2,GOI
2,3,5,-0.192545633,0.641880774,treat2,GOI
2,3,6,0.183312338,1.525149225,treat2,GOI
2,3,7,0.141904278,1.386450212,treat2,GOI
2,3,8,0.097224811,1.25090639,treat2,GOI
2,3,9,-0.338086627,0.459106427,treat2,GOI
2,3,10,-0.236765834,0.579741201,treat2,GOI
2,3,11,-0.010455529,0.976212741,treat2,GOI
2,3,12,0.057742278,1.14220032,treat2,GOI
2,3,13,0.000137797,1.00031734,treat2,GOI
2,3,14,0.070046227,1.17502262,treat2,GOI
2,3,15,0.000305868,1.000704535,treat2,GOI
2,3,16,0.188558515,1.543684399,treat2,GOI
2,3,17,0.048323814,1.117696303,treat2,GOI
2,3,18,0.132421637,1.356505744,treat2,GOI
2,3,19,0.191184671,1.553047256,treat2,GOI
2,3,20,0.339574001,2.185616701,treat2,GOI
2,3,21,0.349961494,2.238522657,treat2,GOI
2,3,22,0.527647125,3.370133658,treat2,GOI
2,3,23,0.715452724,5.193411366,treat2,GOI
2,3,24,0.982169105,9.597742744,treat2,GOI
2,3,25,1.165305322,14.63205491,treat2,GOI
2,3,26,1.36584169,23.21890261,treat2,GOI
2,3,27,1.567426473,36.93401088,treat2,GOI
2,3,28,1.728516223,53.52001459,treat2,GOI
2,3,29,1.779193795,60.14420594,treat2,GOI
2,3,30,1.840835015,69.31624296,treat2,GOI
2,3,31,1.934242018,85.94923553,treat2,GOI
2,3,32,1.91039712,81.35741108,treat2,GOI
2,3,33,1.941783858,87.45484166,treat2,GOI
2,3,34,1.988402709,97.36496431,treat2,GOI
2,3,35,2.002233568,100.5156228,treat2,GOI
2,3,36,1.971335861,93.61293479,treat2,GOI
2,3,37,1.983550256,96.28314245,treat2,GOI
2,3,38,2.014915084,103.493979,treat2,GOI
2,3,39,2.023500907,105.5603707,treat2,GOI
2,3,40,1.99547357,98.96316359,treat2,GOI
3,1,1,0.068528899,1.170924517,treat2,GOI
3,1,2,-0.147447648,0.712118638,treat2,GOI
3,1,3,0.025792544,1.061188522,treat2,GOI
3,1,4,-0.042743323,0.906268066,treat2,GOI
3,1,5,-0.294477611,0.507600906,treat2,GOI
3,1,6,0.294801684,1.971522257,treat2,GOI
3,1,7,-0.173712358,0.670328435,treat2,GOI
3,1,8,-0.147031832,0.712800783,treat2,GOI
3,1,9,-0.237585594,0.578647932,treat2,GOI
3,1,10,0.181897846,1.52018991,treat2,GOI
3,1,11,0.078593953,1.198378347,treat2,GOI
3,1,12,0.163386213,1.456753978,treat2,GOI
3,1,13,-0.036161968,0.920106359,treat2,GOI
3,1,14,-0.064995393,0.861002886,treat2,GOI
3,1,15,-0.155363633,0.699256266,treat2,GOI
3,1,16,-0.129879964,0.741515162,treat2,GOI
3,1,17,0.066322535,1.164990904,treat2,GOI
3,1,18,0.36971963,2.342715927,treat2,GOI
3,1,19,0.2890575,1.945617661,treat2,GOI
3,1,20,0.318067419,2.080019559,treat2,GOI
3,1,21,0.342962024,2.202733843,treat2,GOI
3,1,22,0.647683472,4.443073238,treat2,GOI
3,1,23,0.793806611,6.220232402,treat2,GOI
